POI_ID,NAME,LAT,LON
1108536732,Spiele-Pyramide,49.011,8.39923
1058556679,Rudolf Pacher,49.01479,8.44569
1017634417,Stadtteilbibliothek Mühlburg,49.0139,8.35501
800748746,Syrtaki,49.00832,8.39767
1164824941,Hermes PaketShop,49.01551,8.39804
1070085736,Stadtbahn Sinsheimer Straße,49.0207,8.44478
1132504733,JEANS fritz,49.00564,8.40312
51774687,Piro,49.01012,8.39296
1017890531,BBBank,49.01069,8.40049
50611591,Nancyhalle,49.00294,8.39972
50613049,Am Tiergarten,48.99475,8.40041
1104075826,RENO,48.99171,8.37507
1104303655,Wäschehaus,49.0068,8.39467
50610368,Parkhaus Kronenplatz,49.00784,8.41084
1193028461,Pizza & Gusto,49.00805,8.39595
1070067177,Stadtbahn Schillerstraße,49.01062,8.38146
57569327,Postbank-Finanzcenter,49.01001,8.39459
1108686990,Salon Mario Costante,49.00966,8.40312
1110490843,Sparkasse Karlsruhe Ettlingen,48.99581,8.35307
1070084707,Stadtbahn Städtisches Klinikum/Moltkestraße,49.01552,8.37504
57554191,Volkswagen Zentrum Karlsruhe GmbH,49.00833,8.41715
1132504375,engbers,49.00564,8.40312
1039893030,Heinrich-Meidinger-Schule,49.00915,8.41898
1070085533,Stadtbahn Kronenplatz/KIT Campus-Süd,49.00938,8.40912
1192311529,SUBWAY,48.9945,8.40032
1100919574,essanelle,49.00967,8.4019
1161857395,Centravita Apotheke im Citypark,49.00189,8.41544
1108686980,Friseursalon Susanne,49.01413,8.36111
57561520,Casino Royal Spielcenter,49.00914,8.39104
1174482016,Fächerrad,49.00146,8.40797
1040338486,Fachklinik für Ästh. Chirurgie,49.00638,8.37518
801780846,Entenfang-Apotheke,49.01144,8.35947
1024186304,A.T.U Karlsruhe 2,49.01966,8.3552
1165560125,Heiligen der Letzten Tag,48.99809,8.37789
1039130162,More & More,49.00564,8.40312
844320886,McDonald's,49.00501,8.44638
50605328,City Hotel Karlsruhe,49.01007,8.39423
57569328,"Post, Kaiserstraße",49.00935,8.41097
1178852202,Jürgen Menzenbach,49.02563,8.37444
800759723,Eigenart,49.00826,8.40292
800766282,Stephanus Buchhandlung,49.00853,8.39791
1141453848,Autohaus Brenk GmbH,49.03317,8.35535
1039246678,La Vid,49.00823,8.36787
50603844,Kommödchen,49.00398,8.40797
1108687025,Sattler Friseurteam,49.00953,8.42328
1108687014,Buchfink Hairdesign,49.00798,8.40963
1108694987,Hair & Style,49.01129,8.3567
1039814540,KIU,49.00659,8.39464
51773558,Schwarzwaldstube,48.99507,8.40195
57569334,"Post, Turnerstraße",49.00418,8.33323
1193033703,1888-Bräukeller,49.00549,8.38321
1161506866,Supermarkt Tankstelle,48.99803,8.3498
1192311628,Mandarin,49.01042,8.39823
1178852440,Dr. med. Cong Toan Nguyen,49.00982,8.39929
1011027086,Gewerbegebiet Bannwaldallee,48.99925,8.36864
50613043,Allee-Hotel,49.01094,8.37169
1115829115,"BBBank eG, SB-Stelle",48.99049,8.37234
1103752734,ALDI SÜD,49.00602,8.36068
1164824932,Hermes PaketShop,49.00789,8.382
1132504362,Bijou Brigitte,49.00564,8.40312
1104084905,Ulla Popken,49.00874,8.40228
800758758,5 Sterne China Restaurant,49.00557,8.41055
1131722969,Kleingartenanlage Albsiedlung,49.00479,8.34626
1112142128,Blumen Schulz,49.01338,8.3562
1164922631,DER Deutsches Reisebüro,48.99457,8.39969
997869581,AH Neureither Karlsruhe GmbH,49.03247,8.35896
1017154917,Isbank,49.00801,8.39428
50605267,Berliner Hof,49.01119,8.3936
1017890481,BBBank,49.00738,8.34261
844453784,Volkswagen Zentrum Karlsruhe GmbH,49.00833,8.41715
1131725550,Sportzentrum Südwest Hardeck-Oberreut,48.99427,8.35936
1069815462,Europcar,49.0054,8.44286
1039266221,Hofmeister-Brot,49.0021,8.40324
801782276,Park-Apotheke,49.01477,8.38517
1131752850,Heinz Tankstelle,49.00913,8.32778
1132034816,Velocity,49.00799,8.38242
50604402,Bundesgerichtshof,49.00673,8.39582
1039307724,Evangel. Kindergarten,49.01221,8.39613
1131716919,Lindenplatz,49.01341,8.35915
1174516013,Fächerrad,49.00043,8.41853
1039243427,Casa Rustica,49.00515,8.32811
1001492306,PENNY,49.0001,8.3386
1104303627,NOA NOA,49.00564,8.40312
1070091398,Stadtbahn Tullastraße/VBK,49.0063,8.43171
1058701755,Zahnärztin Dr. Eva Jungmeister,49.01227,8.42578
1109981878,Durlacher Tor,49.00899,8.41605
1108686615,Max Lui Karlsruhe Friseur,49.0069,8.40579
1132034811,Rad + Tat,49.00714,8.39253
1001493866,PENNY,49.00999,8.38185
1108694946,Family-Friseur,49.02795,8.34988
800756151,Hong Fat,49.00986,8.39861
1048203443,SATURN,49.00482,8.44626
1017154916,Isbank,49.00801,8.39428
800758515,Santander CONSUMER BANK,49.01167,8.39526
1109996569,Vincentius Krankenhaus,48.99972,8.38002
1174515920,Fächerrad,48.99882,8.38609
57568239,NOVOTEL Karlsruhe City,49.00308,8.40193
1039814904,Agostea,49.00557,8.41055
1039878917,dm,48.99896,8.39387
1164873751,KiK,49.00974,8.40102
1193028807,Tialini,49.00475,8.41641
1039212947,Cafe Ball,49.01429,8.42972
1039304951,Evangel. Kindergarten,49.01114,8.42735
1137720874,Nussbaumer Bäckerei,49.0039,8.39808
1193011433,Tartufo Bianco,49.00439,8.38397
1070063447,Stadtbahn Kongresszentrum,49.00273,8.40311
1164793238,McCafé,49.00951,8.40491
1174481940,Fächerrad,49.00932,8.41126
50604934,Stadtpfarrkirche Sankt Stephan,49.00813,8.39976
1132232660,Dänisches Bettenlager,49.01104,8.35306
1039814526,Aviva,49.0326,8.39399
800760008,TARGOBANK,49.00947,8.40566
1039240966,Bezo's Grill,48.99439,8.3959
1104303645,Olymp & Hades,49.01001,8.39462
1070067524,Stadtbahn Thomas-Mann-Straße,48.99853,8.34079
1148921128,Church Chill Sportsbar,48.99699,8.39374
1017889708,PSD Bank Karlsruhe-Neustadt,49.00466,8.41138
50605663,A&O Karlsruhe Hauptbahnhof,48.99419,8.39841
1104115630,Jeans House,49.01017,8.39652
1115848595,"BBBank eG, SB-Stelle",49.00437,8.40098
1058544196,Dr. med. dent. Robert Heiden,48.99562,8.35138
1164903342,La Pizza,49.01001,8.39462
800766088,Antalya,49.00225,8.40455
1039104942,C&A,49.00949,8.40635
50604901,Schweden-Palais,49.01165,8.3995
1137321228,Sparkasse Karlsruhe Ettlingen,49.01006,8.42572
1178851718,Mona Anisa Salama,49.00991,8.38556
1023826375,Spar-und Kreditbank,48.99635,8.40483
1058556686,Kieferorthopäde Karl Koch,49.00533,8.39716
50610281,Parkhaus Breuninger,49.01077,8.39481
50604609,Kleine Kirche,49.00948,8.40527
50605241,Barbarossa,49.00078,8.40793
1103752735,ALDI SÜD,48.99395,8.38517
1039246688,Athen Palast,49.00437,8.38495
1108398594,Sport-Schütz,49.00951,8.39917
1178852261,Dieter Mucha,48.99899,8.41134
57565235,Autohaus Peter Beier GmbH,49.00879,8.44405
1005162389,Grundschule Bulach,48.98839,8.37868
1115829240,Volksbank Karlsruhe eG,49.00578,8.41369
1161506869,Supermarkt Tankstelle am real,49.00479,8.44619
1108687019,Salon Aysel,49.01231,8.35949
1108686984,Herrensalon Bensching,49.01035,8.39821
1132269870,Matratzen CONCORD,48.99463,8.39674
1098053805,KODi,49.00752,8.38921
1039893525,Südendschule,48.99854,8.38823
1039266225,Füllhorn Karlsruhe Naturkost,49.00884,8.39736
57553314,Audi Zentrum Karlsruhe GmbH,49.00795,8.37776
50604864,Schloss Gottesaue,49.00379,8.42553
1058540852,Reinhold Thumulka Zahnarztpraxis,48.99449,8.39449
1109994689,Hermann-Billing-Straße,49.00389,8.40185
1108687028,Coiffeur Schwarz,49.01085,8.37524
1039212953,Wallhalla,48.99916,8.40689
1104084904,fielmann,49.00972,8.40079
1178852165,Dr. med. Armin Hettich,49.01491,8.37513
801780832,Stefanie-Apotheke,49.03068,8.36807
1039893527,Tullaschule,49.00972,8.43198
50609438,Elfmorgenbruchstraße,49.00583,8.44699
1039892865,Grundschule Rintheim,49.01222,8.44592
1039266240,Brauss Bäckerei-Konditorei,49.00769,8.41092
1001492216,PENNY,49.01136,8.3574
1164819836,Cafe Bleu,49.01044,8.38464
1039880699,Alte Bank,49.00888,8.39835
800758730,Alter Brauhof,49.00124,8.39744
50610483,Fasanengarten,49.01345,8.4205
1017914839,Volksbank Karlsruhe,49.00899,8.41601
800750586,Kani,49.00937,8.41054
1039782029,TRIUMPH,49.00564,8.40312
1048143932,Bahnhof Karlsruhe West,49.00121,8.36315
1104117072,Boutique Bombay,49.00795,8.39446
1165777086,Lutherkirche,49.00787,8.42353
1131737496,Schloßplatz,49.01172,8.40425
50610219,Magdeburger Haus,49.01016,8.38544
1011027091,Gewerbegebiet Daxlander Straße,49.00945,8.34642
1039212962,Le Chic,49.00455,8.3937
1039782038,Honorarkonsulat Republik Armenien,49.01322,8.33071
1017890503,Volksbank Karlsruhe,49.00819,8.37607
1039210474,Da Nino,49.01076,8.35591
1039210469,Cafe Pierod,49.0095,8.40511
1122822085,Reisebüro,49.00784,8.42399
1132504726,edc by esprit,49.00564,8.40312
1039782020,Netto Marken-Discount,49.0105,8.43689
1017890485,BBBank,49.00931,8.40979
1142150547,Sparkasse Karlsruhe Ettlingen,49.01035,8.4234
1108686618,Tarjan Hair Design,49.0024,8.40328
801780841,Lukas-Apotheke,48.99669,8.3539
1112142129,Blumen-Beetz,48.99458,8.3997
1058326211,McDonald's,49.00951,8.40491
1010161345,Commerzbank,49.0113,8.36077
50604186,Steuermann,49.00927,8.33366
800056130,Ettlinger Tor Karlsruhe,49.00564,8.40332
1193011741,Ristorante-Pizzeria Mona Lisa,49.01146,8.36527
1039165689,Chiang Mai Thai,49.00831,8.4212
1131731032,Nymphengarten,49.00597,8.39904
1165961625,Keramundo-Welt der Fliesen,48.99994,8.35782
1039814537,Staatliches Museum für Naturkunde,49.00742,8.40047
1148908854,Braustübl Hatz-Moninger,49.0031,8.35591
1104101722,CECIL,49.00564,8.40312
1115829692,"BBBank eG, SB-Stelle",49.01068,8.35351
1174481807,Fächerrad,49.00712,8.40276
1005358210,Hbf Karlsruhe Südausgang,48.99217,8.40211
1070067525,Stadtbahn Thomas-Mann-Straße,48.99923,8.34122
800756416,Thalia,49.00973,8.40051
1039130286,Allvitalis Traumhotel,49.01299,8.39345
1024643604,Volksbank Karlsruhe eG Filiale Bulach,48.98902,8.3831
1005228911,Kath. Kindergarten St. Klara,48.99863,8.38715
1174493269,Fächerrad,49.00444,8.38939
57561540,McDonald's,49.01006,8.39442
1178852560,Dr. med. Volker Zimmermann,48.99914,8.39393
1040338489,Klinik für Ästh. Lasertherapie,49.00984,8.39905
1039880698,Moccasin Coffee Karlsruhe,49.01035,8.40167
1048143912,Bahnhof Karlsruhe-Mühlburg,49.01437,8.35209
1005230041,Kindertagesstätte im Gewerbehof,49.00709,8.40733
1039130165,TALLY WEiJL,49.00564,8.40312
1104115626,Jeans Shop 99,49.00931,8.39587
800761983,Zi Hotel and Lounge,49.00511,8.39449
1108687017,Friseur Frau Mosler,49.01149,8.36277
1164824933,Hermes PaketShop,49.00315,8.38882
1193011353,Pizza Heimservice Exzellent,48.99633,8.40844
898116477,Bonifatiuskirche,49.0079,8.37873
1039257753,Hardtwaldklause,49.02301,8.36886
1137426134,Sparkasse Karlsruhe Ettlingen,49.01011,8.42408
1031198220,Evangel. Kindergarten,49.01227,8.36811
1039130284,Zero,49.00987,8.39757
1039880515,Hertz,48.99443,8.40134
1039823172,St. Peter und Paul,49.01092,8.36522
1164810655,Am Markt,49.00963,8.40371
1161465066,Mauritius Karlsruhe,48.99419,8.39846
1005164824,Kath. Gymnasium St. Dominikus,49.01398,8.39391
1010260353,DDS Digital Data Services GmbH,49.01354,8.42825
1109989086,Vincentius Krankenhaus,48.99865,8.3887
1039880445,Polizeiposten Südstadt,49.00159,8.40747
1166357600,Welfenstraße,48.99522,8.38512
50605104,Gästehaus Alte Münze,49.00705,8.39111
1174482000,Fächerrad,49.00543,8.39476
50612543,Badisches Landesmuseum Karlsruhe,49.01355,8.40514
1039263458,Badische Backstub,49.01123,8.3603
57561703,Autohaus Kuhn GmbH,49.03312,8.35929
1178851948,Dr. med. Karin Ruß,49.0112,8.36135
1193011496,Vin Fou,49.00189,8.38976
1126267044,Sparkasse Karlsruhe Ettlingen,49.02919,8.38645
800759356,Italy Italy,49.0093,8.39893
1001361208,Hauptbahnhof P4,48.99453,8.4016
1070063450,Stadtbahn Augartenstraße,49.00008,8.40318
1112142127,Blumenfachgeschäft Blütenstaub,48.99604,8.39221
1193011906,Kais Pizza,49.00909,8.41026
1104303630,Liberty,49.00564,8.40312
1193012213,Kolo Restaurant,49.01396,8.43092
800851035,Versorgungsanstalt,49.01448,8.39817
1040338490,Laser- und Beauty-Klinik,49.00942,8.38973
1178852126,Dr. med. Kerstin Kemter,49.00624,8.37814
1110490830,Sparkasse Karlsruhe Ettlingen,49.01703,8.44445
1178850593,Dr. med. Alexander Wenzler,48.99803,8.34213
1108686599,Haariets Afro Intensive Hair Care,49.00145,8.39282
1039251454,Buchhandlung am Kronenplatz,49.00935,8.40978
1039892868,Grund-und Hauptschule Grünwinkel,48.99881,8.35437
1058556701,Zahnarztpraxis Dr. Theil,49.01208,8.35919
1070132232,Stadtbahn Hauptbahnhof Vorplatz,48.99444,8.40005
1108687011,Thi Ha Nguyen Frisurenstudio,49.00879,8.4065
1017889050,Volksbank Karlsruhe,49.01068,8.35932
1011027089,Gewerbegebiet Durmersheimer Straße,49.00109,8.35867
1011544348,Bonita,49.01,8.39586
1164824938,Hermes PaketShop,49.00884,8.39332
1166860105,K&U Bäckerei,49.01163,8.35214
800752194,Continent,49.00942,8.40732
801780834,Berthold-Apotheke,49.01087,8.42361
1070132235,Stadtbahn Albtalbahnhof,48.99366,8.39653
931100877,Pieck GmbH,49.00884,8.36784
50612060,Squash-Treff,49.00036,8.36866
800851062,Tiefgarage Friedrichsplatz,49.00831,8.40018
50606034,Rio,49.00966,8.38636
1023826374,Spar-und Kreditbank,48.99635,8.40483
1112142139,Blumen Strehle,49.00236,8.38232
57563303,Autohaus Vetter GmbH,49.00808,8.39708
1131725551,August-Klingler-Stadion,49.0008,8.34099
1100436679,VERO MODA,49.00564,8.40312
1148490485,DEVK-Hauptgeschäftsstelle,49.00943,8.42435
1110490837,Sparkasse Karlsruhe Ettlingen,49.01133,8.36437
1058556668,Zahnarztpraxis Dr. Philipp,49.00055,8.39476
1108686982,Color & Cut,49.01326,8.3746
800755673,Kant-Gymnasium,49.01086,8.41046
1108685042,Friseur im Wal Mart,48.99171,8.37507
1039266257,Bäckerei Fütterer,49.00015,8.4106
800763380,Trattoria Toscana,49.00828,8.39659
1039130288,S. Oliver,49.00998,8.39545
1070067521,Stadtbahn Rheinhafenstraße,49.00157,8.34496
1104074253,Mrs. Sporty,49.00663,8.40584
1024643519,Volksbank Karlsruhe eG Filiale Mühlburg,49.01068,8.35932
1137321230,Sparkasse Karlsruhe Ettlingen,49.01007,8.39313
1070459496,Tchibo,49.01001,8.39462
800760539,Stadt-Apotheke,49.00941,8.39506
1039879087,dm,49.00295,8.35668
800763622,Baden-Württembergische Bank,49.00861,8.40064
1131731034,Friedrichsplatz,49.00791,8.4009
800764690,Wacht am Rhein,49.00419,8.39783
1070067176,Stadtbahn Schillerstraße,49.01069,8.38147
1193104529,Ciao Ciao,49.02499,8.35672
1174481980,Fächerrad,49.01072,8.40508
1103752732,ALDI SÜD,49.00892,8.43952
50610210,Hauptbahnhof P2,48.9923,8.40236
1024168211,Volksbank Karlsruhe,49.01524,8.37437
1132034813,Madame Velo,49.00918,8.42366
50611977,Rheinhafenbad,49.01332,8.34689
1193145827,Hotel NOVOTEL Karlsruhe City,49.00301,8.40192
1193011721,Pepper Pizza,49.02262,8.3738
1031198221,Kinderhaus-Kunterbunt Moltkestr,49.01966,8.38692
1174481966,Fächerrad,49.00622,8.43124
800851058,Herrenstraße,49.01071,8.40129
1070091399,Stadtbahn Tullastraße/VBK,49.00614,8.43193
1017621252,Metzgerei Kauffeld,49.00422,8.33024
1108686636,Salon Medusa,49.00664,8.39478
1023773445,ibis Karlsruhe Hauptbahnhof,48.9951,8.40365
1017890532,BBBank,49.01069,8.40049
1024132903,EUROMOBIL Volkswagen Zentrum Karlsruhe GmbH,49.00838,8.41704
1108536738,Bumerang Spiele und Geschenke,49.02256,8.37394
1039880844,Kap,49.00679,8.41239
800756859,Apotheke 29,49.00749,8.39488
800056143,Apotheke im Scheck-in Center,49.00561,8.41055
1005223874,Kath. Kindergarten Heilig Geist,49.00461,8.33109
1070455924,Telekom Shop,49.00971,8.40194
1017027838,Hauptbahnhof P1,48.99273,8.40417
1132232070,MFO Matratzen,49.00805,8.42164
1193011980,Ristorante Dagianni,49.00106,8.39417
1010054596,Fotofix,48.99217,8.40211
1108686588,Coiffure Velly,49.00228,8.39583
1108686583,Salon Headline,49.00893,8.39176
1103752741,ALDI SÜD,48.99724,8.35888
1148910990,Cafe Brenner,49.00321,8.39452
1194135126,Baden-Württembergische Bank,49.0053,8.41433
1039130283,TALLY WEiJL,49.00985,8.39801
800766030,La Cage,49.00856,8.39605
800753093,Santander,49.00749,8.39473
1058544180,Dr. Ursula Essig,49.01459,8.37841
1039212931,City-Treff,49.0101,8.40519
1001025595,Santo,49.00134,8.39427
50605872,Markgräfler Hof,49.00835,8.42209
1039266216,Bäckerei Reinmuth,49.0084,8.43954
1039104945,pimkie,49.00564,8.40312
1178851567,Dr. med. Dieter Knöbl,48.9988,8.40368
1058540840,Dr. med. dent. Bernhard Heilig,49.0017,8.39438
1161464781,Buchbinder,49.01872,8.35226
1005231203,Kath. Kindergarten St. Konrad,49.02324,8.36605
1108686999,Salon Vera,49.01075,8.36141
1070091402,Stadtbahn Weinweg,49.00441,8.44107
50611170,Badisches Staatstheater,49.00418,8.40595
801780823,Residenz-Apotheke,49.00999,8.38185
57553304,Audi Zentrum Karlsruhe GmbH,49.00607,8.44281
1131735461,Kolpingplatz,48.99763,8.39334
800761878,Akropolis-Ziegler,49.00403,8.4064
1131727369,Kleingartenanlage Karlsruhe Süd,48.99173,8.3937
51774690,Mogogo,49.01097,8.39731
50609418,Fettweisstraße,49.01381,8.31051
1005222095,Rudolf Steiner Kindergarten e.V.,49.02084,8.37054
1039243157,Dorfschänke,49.00824,8.41466
57561544,Kilimanjaro,48.99935,8.39391
1110490890,Sparkasse Karlsruhe Ettlingen,49.00915,8.40356
1104075203,Deichmann,49.0097,8.40208
50612493,Städtisches Klinikum Karlsruhe,49.01521,8.37482
1100953724,Witt-Weiden,49.01042,8.39823
1058544175,Zahnärztin Dezenter,49.00369,8.33432
800056135,dm,49.00564,8.40312
1039814530,REWE,49.01011,8.39239
800756419,Erlöserkirche,49.00399,8.39884
1178675930,Jet,49.01326,8.42834
50614180,D'Badisch Bühn,49.00764,8.35642
1193011672,Olive-das Kleine Restaurant,49.00619,8.38178
1108686986,PARADISE FASHION Hair & Beauty,49.00932,8.40088
1193015024,Pizza New York,49.01127,8.35718
1193944784,Hotel Greif,48.9946,8.39298
1017890521,Volksbank Karlsruhe,48.99156,8.38906
1108687007,Friseur Antonie,49.01072,8.39884
995160322,Freytag Media.Net GmbH,49.01149,8.36454
1164824937,Hermes PaketShop,49.01139,8.35958
50612787,Rathaus Karlsruhe,49.00858,8.40367
1108687000,Red Box-Hairstore,49.01001,8.39462
1108709985,BUCHFINK Hair Design,49.00564,8.41608
1110490530,Sparkasse Karlsruhe Ettlingen,49.00497,8.41028
800758630,Jugendbibliothek,49.01118,8.39515
800749045,Museum für Literatur,49.01118,8.39515
1017890690,BBBank,48.99171,8.37507
1192313125,B & B Hotel Karlsruhe,48.99192,8.40283
1193809863,Karthago Döner,49.0087,8.41787
1039816065,Petruskirche,49.0288,8.36908
50593927,Busbahnhof Karlsruhe,48.99169,8.4009
1178850841,Dr. med. Stephan Pfisterer,49.00292,8.33605
1024177316,A.T.U Karlsruhe 1,48.98902,8.37342
844449707,Volkswagen Zentrum Karlsruhe GmbH,48.99663,8.34614
1039880703,Der Vogelbräu,49.0073,8.41403
1162003920,Autohaus Werner Beier GmbH,49.00971,8.44279
1174481853,Fächerrad,49.01443,8.39407
1039104944,NEW YORKER,49.00564,8.40312
800760880,Pomodoro,49.00721,8.39274
1108695009,Atelier für Haarkunst 1913 Friseur,48.99443,8.40134
1017890477,BBBank,48.99806,8.34983
1132504730,Binder Optik,49.00564,8.40312
1039815347,Christuskirche,49.01059,8.38695
1039266223,Bäckerei Gerach,49.00522,8.35057
1137321235,Sparkasse Karlsruhe Ettlingen,49.0113,8.36507
1039814531,Feuerwehr-Museum,49.00374,8.33337
50605752,Kübler,49.01297,8.39321
50593856,Hauptbahnhof Karlsruhe,48.99443,8.40134
1193011922,Am Karlstor,49.00531,8.39384
898522345,Postbank,49.01082,8.35999
1110490883,Sparkasse Karlsruhe Ettlingen,49.00785,8.37957
1112150399,Blumen Reiter,49.00482,8.41058
1192311698,Freshsub,49.01015,8.39778
1058545329,Bettina Thomas,48.99901,8.38622
801895532,Haid-und-Neu-Straße,49.01412,8.4323
1097181939,EUROMASTER Karlsruhe,49.01717,8.35321
1178868529,Manfred Reichert,48.9982,8.39383
57564425,ZKM Museum für Neue Kunst,49.00128,8.38308
898520336,Heisenberg Gymnasium,49.02676,8.39038
1192103982,Autohaus Kuhn GmbH,49.03312,8.35929
1142397581,REWE,49.02972,8.37487
1058556694,Dr. Hermann B. Bäuerle,48.9955,8.4022
1039815628,Markuskirche,49.00717,8.37219
1178852004,Dr. med. Wolf-Peter Ringlage,49.00371,8.37273
1112455260,Autohaus Walter Hertenstein GmbH,49.01136,8.36756
1017890530,BBBank,49.00952,8.40471
800752737,ROSSMANN,49.00143,8.40669
1017555764,Schloßplatz,49.01092,8.40458
1178851836,Stefan Mathias Fuchs,49.02784,8.38615
801778731,Fächer-Apotheke,49.01037,8.38626
57541650,SIXT (Karlsruhe Hauptbahnhof),48.99443,8.40134
1131722974,Friedhof Grünwinkel,49.00553,8.35496
1058556680,Zahnarztpraxis Modjesch,49.0091,8.40077
1132504361,WMF,49.00564,8.40312
1132504368,Bonita,49.00564,8.40312
1148865257,Call a Bike-Hauptbahnhof (Nordseite),48.99437,8.40248
1110490836,Sparkasse Karlsruhe Ettlingen,49.01007,8.39328
1178852070,Dr. med. Petra König-Gebhardt,49.01079,8.38956
1174497902,Fächerrad,49.00707,8.37254
1039130285,More & More,49.00967,8.4019
800761425,Neuapostolische Kirche,49.00395,8.39458
1193012045,Kaiserpassage,49.0107,8.39683
1193950720,Mauritius Karlsruhe,48.99419,8.39846
1108712200,Die rollenden Friseure,49.03379,8.37469
1039210454,Havanna,49.01341,8.35908
1039880842,Kippe,49.00739,8.41918
1164959247,Unverschämt,48.99443,8.40134
1108686978,Salon Elly,49.01071,8.42328
1005166382,Fichte-Gymnasium,49.00637,8.39316
1039892649,Friedrich-List-Schule,49.00561,8.41444
800753879,Badisches Brauhaus,49.01174,8.39396
1193011107,Aijana,48.99469,8.39163
1010067972,Michelin Reifenwerke AG & Co. KGaA,49.00711,8.35202
1193012346,Rosa Bianca,49.01072,8.39355
1017622258,Amerikanische Bibliothek Stadtbibl.,49.03301,8.39147
1017890506,Volksbank Karlsruhe,49.0104,8.38366
1108686629,Salon Sabine Ertel,49.01236,8.36255
1193011571,Rih,49.01118,8.39965
1104303596,Snipes,49.0099,8.39788
800764041,Der Frische Markt Lukasiewicz,49.00511,8.39449
800753421,Hauptpost-Apotheke Karlsruhe,49.01008,8.39385
1193011957,Royal,49.00568,8.40673
1070455915,Telekom Shop,48.99215,8.3723
1178852142,Ralf-Markus Braun,49.00916,8.37057
1179906177,Kliver City Park,49.00293,8.41575
801780829,OK Apotheke am ZKM,48.99849,8.38603
800751218,Fächerstadtantiquariat,49.00558,8.39425
1039814534,Blechdosen-Museum,49.00237,8.40731
1039782014,Nah und Gut Karl,48.99671,8.33602
1017555763,Schloßplatz,49.01092,8.40413
1024126211,"LIDL, Kriegsstraße",49.00564,8.37967
1140564073,Karlsruhe Zoo,48.99901,8.40336
1070508626,Fitness First,49.01001,8.39462
1005227588,Kath. Kindergarten St. Valentin,49.00472,8.32841
1131731033,Kaiserplatz,49.01033,8.38872
50603678,Garbo,49.00022,8.39585
800766538,Deutsche Bank,49.00972,8.40168
50612649,Rechtshistorisches Museum,49.01221,8.39633
1108686613,Salon Tina,49.00281,8.41043
1039165971,Köprü Kebap 2,49.0024,8.40328
1039263472,Hatz Bäckereibetrieb,49.00143,8.41052
1070132236,Stadtbahn Albtalbahnhof,48.99409,8.39566
1058702274,Dr. Jacob Ackermann,49.01147,8.35723
1070464359,Tchibo,49.00981,8.39893
1166357607,Ebertstraße,48.99447,8.39533
1100953692,Krass Optik,49.00564,8.40312
1193011247,Pizzeria Edelweiß,48.99876,8.41066
1039893094,Lidellschule,49.00972,8.43198
1193011585,Pizza Matrix,49.00522,8.38179
1005221348,Kath. Kindergarten St. Maria,48.98644,8.37955
50605757,Kaiserhof,49.00787,8.40373
1070067172,Stadtbahn Yorckstraße,49.01086,8.37587
1058556660,Dr. med. Tanja Kristin Schmutte,49.01052,8.381
1070075896,Stadtbahn Karlsruhe-Mühlburg,49.01447,8.35174
1010054601,Ticketoffice,48.99449,8.4016
1178851857,Cornelius Schober,49.00393,8.35558
1108686593,Frisör Markl,48.98939,8.38391
50603754,Hasen,49.00845,8.43009
1070132234,Stadtbahn Poststraße,48.9953,8.40394
1131753139,Zg Raiffeisen,49.01039,8.40914
1137720186,Kaffeehaus Schmidt,49.01086,8.37495
1100919582,Depot,49.01001,8.39462
1039243436,Gotec Club+,49.02327,8.35533
1039251417,Braunsche Universitätsbuchhandlung,49.00988,8.39815
1113022416,OMNI-MOBIL GmbH,49.00782,8.38286
1148921787,Curry76,49.01042,8.39823
1039880339,Polizeiposten Grünwinkel-Daxlanden,49.00229,8.35454
1165351148,ROSSMANN,48.99724,8.35888
1017890486,BBBank,49.00931,8.40979
1031198212,Evangelischer Kindergarten,49.00368,8.34599
1103746351,Weltbild,49.01001,8.39462
50604814,Sankt Cyriacus-Kirche,48.98807,8.38113
1122851135,City-Autoglas,48.99587,8.40457
1070508716,Fitness First,49.0069,8.43745
1058556707,Dr. med. dent. Peter Hardt,49.003,8.39153
1178892199,Shell,49.02481,8.35734
1178879795,Dr. med. Volker Aschoff,49.01289,8.44105
1039814528,En Vogue,49.00852,8.39621
800765565,Boeckler,49.0096,8.40337
1110491105,Sparkasse Karlsruhe Ettlingen,48.99508,8.38889
1126267096,Sparkasse Karlsruhe Ettlingen,48.9972,8.33642
898514189,Postbank-Finanzcenter,49.01001,8.39462
800763346,Uhlandschule,49.00236,8.40696
1166565588,Hans im Glück,49.00786,8.40372
1010054597,Wiener Feinbäcker Heberer GmbH,48.99217,8.40211
1174481851,Fächerrad,49.013,8.44351
1108695021,Hair Tuning,48.99832,8.39593
800752609,Deutsche Bank,49.00972,8.40168
51774424,Schauburg-Kino,49.00325,8.40798
1104303629,K & L,49.00564,8.40312
57567328,Graf Hardenberg GmbH,49.00838,8.41704
1178852597,Dr. med. Bernhard Geßler,49.00397,8.40796
1161795126,Le Salon im Kesselhaus,49.00153,8.36663
800056131,Alnatura,49.00564,8.40332
1010054602,Barbarino,48.99449,8.4016
1039892565,Elisabeth-Selbert-Schule,48.99751,8.38151
1010086613,Dm-Drogerie Markt GmbH & Co. KG,49.01005,8.35434
1070067170,Stadtbahn Mühlburger Tor,49.01055,8.38696
800757087,Sparda-Bank Baden-Württemberg,49.00995,8.39625
800765818,Apotheke Burgert am Ludwigsplatz,49.00868,8.39527
